[INFO 2017-07-19 21:28:44,681 demo.py:148] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='box', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=1, motion_type='translation', num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=1000)
[INFO 2017-07-19 21:28:46,736 demo.py:64] epoch 0, train loss: 10864.38, average train loss: 10864.38, base loss: 13533.02
[INFO 2017-07-19 21:28:47,002 demo.py:64] epoch 1, train loss: 9925.38, average train loss: 10394.88, base loss: 13230.00
[INFO 2017-07-19 21:28:47,263 demo.py:64] epoch 2, train loss: 10418.67, average train loss: 10402.81, base loss: 13358.08
[INFO 2017-07-19 21:28:47,543 demo.py:64] epoch 3, train loss: 9427.31, average train loss: 10158.94, base loss: 13163.20
[INFO 2017-07-19 21:28:47,801 demo.py:64] epoch 4, train loss: 8950.49, average train loss: 9917.25, base loss: 12924.05
[INFO 2017-07-19 21:28:48,060 demo.py:64] epoch 5, train loss: 9397.55, average train loss: 9830.63, base loss: 12808.25
[INFO 2017-07-19 21:28:48,312 demo.py:64] epoch 6, train loss: 9444.73, average train loss: 9775.50, base loss: 12928.85
[INFO 2017-07-19 21:28:48,574 demo.py:64] epoch 7, train loss: 8601.57, average train loss: 9628.76, base loss: 12870.90
[INFO 2017-07-19 21:28:48,834 demo.py:64] epoch 8, train loss: 8695.65, average train loss: 9525.08, base loss: 12939.82
[INFO 2017-07-19 21:28:49,110 demo.py:64] epoch 9, train loss: 8060.78, average train loss: 9378.65, base loss: 12981.56
[INFO 2017-07-19 21:28:49,382 demo.py:64] epoch 10, train loss: 8083.73, average train loss: 9260.93, base loss: 13007.24
[INFO 2017-07-19 21:28:49,647 demo.py:64] epoch 11, train loss: 7672.01, average train loss: 9128.52, base loss: 13012.72
[INFO 2017-07-19 21:28:49,908 demo.py:64] epoch 12, train loss: 7017.62, average train loss: 8966.14, base loss: 12946.66
[INFO 2017-07-19 21:28:50,167 demo.py:64] epoch 13, train loss: 6851.62, average train loss: 8815.11, base loss: 12939.25
[INFO 2017-07-19 21:28:50,429 demo.py:64] epoch 14, train loss: 6989.46, average train loss: 8693.40, base loss: 13023.68
[INFO 2017-07-19 21:28:50,681 demo.py:64] epoch 15, train loss: 6610.61, average train loss: 8563.22, base loss: 13040.37
[INFO 2017-07-19 21:28:50,956 demo.py:64] epoch 16, train loss: 6444.18, average train loss: 8438.57, base loss: 13029.33
[INFO 2017-07-19 21:28:51,216 demo.py:64] epoch 17, train loss: 6018.23, average train loss: 8304.11, base loss: 13065.63
[INFO 2017-07-19 21:28:51,475 demo.py:64] epoch 18, train loss: 6034.70, average train loss: 8184.67, base loss: 13063.41
[INFO 2017-07-19 21:28:51,733 demo.py:64] epoch 19, train loss: 5639.26, average train loss: 8057.40, base loss: 13054.99
[INFO 2017-07-19 21:28:51,986 demo.py:64] epoch 20, train loss: 5528.90, average train loss: 7936.99, base loss: 13006.83
[INFO 2017-07-19 21:28:52,265 demo.py:64] epoch 21, train loss: 5633.37, average train loss: 7832.28, base loss: 12981.32
[INFO 2017-07-19 21:28:52,524 demo.py:64] epoch 22, train loss: 5704.85, average train loss: 7739.79, base loss: 13006.55
[INFO 2017-07-19 21:28:52,776 demo.py:64] epoch 23, train loss: 5004.80, average train loss: 7625.83, base loss: 13004.01
[INFO 2017-07-19 21:28:53,041 demo.py:64] epoch 24, train loss: 5117.47, average train loss: 7525.49, base loss: 12999.85
[INFO 2017-07-19 21:28:53,300 demo.py:64] epoch 25, train loss: 5142.61, average train loss: 7433.84, base loss: 13006.62
[INFO 2017-07-19 21:28:53,559 demo.py:64] epoch 26, train loss: 4697.21, average train loss: 7332.49, base loss: 13007.62
[INFO 2017-07-19 21:28:53,819 demo.py:64] epoch 27, train loss: 4591.65, average train loss: 7234.60, base loss: 13003.98
[INFO 2017-07-19 21:28:54,080 demo.py:64] epoch 28, train loss: 4719.48, average train loss: 7147.87, base loss: 13019.49
[INFO 2017-07-19 21:28:54,340 demo.py:64] epoch 29, train loss: 5081.43, average train loss: 7078.99, base loss: 13025.09
[INFO 2017-07-19 21:28:54,598 demo.py:64] epoch 30, train loss: 4360.38, average train loss: 6991.29, base loss: 13016.85
[INFO 2017-07-19 21:28:54,862 demo.py:64] epoch 31, train loss: 4390.92, average train loss: 6910.03, base loss: 13008.50
[INFO 2017-07-19 21:28:55,115 demo.py:64] epoch 32, train loss: 4376.84, average train loss: 6833.27, base loss: 12994.97
[INFO 2017-07-19 21:28:55,381 demo.py:64] epoch 33, train loss: 4534.22, average train loss: 6765.65, base loss: 13013.55
[INFO 2017-07-19 21:28:55,640 demo.py:64] epoch 34, train loss: 4172.07, average train loss: 6691.55, base loss: 12990.57
[INFO 2017-07-19 21:28:55,912 demo.py:64] epoch 35, train loss: 4245.04, average train loss: 6623.59, base loss: 12981.47
[INFO 2017-07-19 21:28:56,170 demo.py:64] epoch 36, train loss: 4343.54, average train loss: 6561.97, base loss: 12978.95
[INFO 2017-07-19 21:28:56,423 demo.py:64] epoch 37, train loss: 4233.47, average train loss: 6500.69, base loss: 12967.29
[INFO 2017-07-19 21:28:56,682 demo.py:64] epoch 38, train loss: 4590.55, average train loss: 6451.71, base loss: 12968.01
[INFO 2017-07-19 21:28:56,954 demo.py:64] epoch 39, train loss: 4184.58, average train loss: 6395.03, base loss: 12933.13
[INFO 2017-07-19 21:28:57,219 demo.py:64] epoch 40, train loss: 4449.26, average train loss: 6347.58, base loss: 12967.09
[INFO 2017-07-19 21:28:57,498 demo.py:64] epoch 41, train loss: 4069.52, average train loss: 6293.34, base loss: 12993.74
[INFO 2017-07-19 21:28:57,757 demo.py:64] epoch 42, train loss: 3754.46, average train loss: 6234.29, base loss: 12966.49
[INFO 2017-07-19 21:28:58,009 demo.py:64] epoch 43, train loss: 4015.04, average train loss: 6183.85, base loss: 12962.09
[INFO 2017-07-19 21:28:58,280 demo.py:64] epoch 44, train loss: 3876.12, average train loss: 6132.57, base loss: 12970.11
[INFO 2017-07-19 21:28:58,535 demo.py:64] epoch 45, train loss: 3649.80, average train loss: 6078.60, base loss: 12977.08
[INFO 2017-07-19 21:28:58,805 demo.py:64] epoch 46, train loss: 3713.52, average train loss: 6028.28, base loss: 12994.76
[INFO 2017-07-19 21:28:59,059 demo.py:64] epoch 47, train loss: 3566.48, average train loss: 5976.99, base loss: 12976.98
[INFO 2017-07-19 21:28:59,319 demo.py:64] epoch 48, train loss: 4019.56, average train loss: 5937.04, base loss: 12977.65
[INFO 2017-07-19 21:28:59,591 demo.py:64] epoch 49, train loss: 3811.87, average train loss: 5894.54, base loss: 12998.55
[INFO 2017-07-19 21:28:59,852 demo.py:64] epoch 50, train loss: 3718.75, average train loss: 5851.88, base loss: 13000.62
[INFO 2017-07-19 21:29:00,125 demo.py:64] epoch 51, train loss: 3527.40, average train loss: 5807.18, base loss: 13012.58
[INFO 2017-07-19 21:29:00,385 demo.py:64] epoch 52, train loss: 3589.80, average train loss: 5765.34, base loss: 13016.23
[INFO 2017-07-19 21:29:00,657 demo.py:64] epoch 53, train loss: 3570.40, average train loss: 5724.69, base loss: 13034.88
[INFO 2017-07-19 21:29:00,918 demo.py:64] epoch 54, train loss: 3533.25, average train loss: 5684.85, base loss: 13026.49
[INFO 2017-07-19 21:29:01,189 demo.py:64] epoch 55, train loss: 3679.15, average train loss: 5649.03, base loss: 13044.07
[INFO 2017-07-19 21:29:01,449 demo.py:64] epoch 56, train loss: 3304.54, average train loss: 5607.90, base loss: 13024.95
[INFO 2017-07-19 21:29:01,713 demo.py:64] epoch 57, train loss: 3286.24, average train loss: 5567.87, base loss: 13039.43
[INFO 2017-07-19 21:29:01,970 demo.py:64] epoch 58, train loss: 3457.52, average train loss: 5532.10, base loss: 13017.10
[INFO 2017-07-19 21:29:02,230 demo.py:64] epoch 59, train loss: 3517.71, average train loss: 5498.53, base loss: 13034.71
[INFO 2017-07-19 21:29:02,489 demo.py:64] epoch 60, train loss: 3263.29, average train loss: 5461.89, base loss: 13030.43
