[INFO 2017-07-28 03:19:14,663 demo.py:151] Namespace(batch_size=64, bg_move=False, bg_noise=0.5, bidirection=False, data='box', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, motion_type='translation', num_frame=3, num_objects=2, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=2000)
[INFO 2017-07-28 03:19:16,766 demo.py:65] epoch 0, train loss: 23282.48, average train loss: 23282.48, base loss: 7379.20
[INFO 2017-07-28 03:19:17,076 demo.py:65] epoch 1, train loss: 23097.62, average train loss: 23190.05, base loss: 7268.69
[INFO 2017-07-28 03:19:17,383 demo.py:65] epoch 2, train loss: 22009.46, average train loss: 22796.52, base loss: 7151.27
[INFO 2017-07-28 03:19:17,688 demo.py:65] epoch 3, train loss: 21675.61, average train loss: 22516.29, base loss: 7201.27
[INFO 2017-07-28 03:19:17,994 demo.py:65] epoch 4, train loss: 21609.84, average train loss: 22335.00, base loss: 7319.62
[INFO 2017-07-28 03:19:18,303 demo.py:65] epoch 5, train loss: 20102.29, average train loss: 21962.88, base loss: 7402.90
[INFO 2017-07-28 03:19:18,615 demo.py:65] epoch 6, train loss: 18988.59, average train loss: 21537.99, base loss: 7301.07
[INFO 2017-07-28 03:19:18,928 demo.py:65] epoch 7, train loss: 17862.68, average train loss: 21078.57, base loss: 7328.62
[INFO 2017-07-28 03:19:19,239 demo.py:65] epoch 8, train loss: 16932.04, average train loss: 20617.85, base loss: 7354.27
[INFO 2017-07-28 03:19:19,549 demo.py:65] epoch 9, train loss: 16336.34, average train loss: 20189.70, base loss: 7375.35
[INFO 2017-07-28 03:19:19,861 demo.py:65] epoch 10, train loss: 15411.59, average train loss: 19755.32, base loss: 7410.18
[INFO 2017-07-28 03:19:20,175 demo.py:65] epoch 11, train loss: 13964.88, average train loss: 19272.79, base loss: 7368.97
[INFO 2017-07-28 03:19:20,486 demo.py:65] epoch 12, train loss: 13579.35, average train loss: 18834.83, base loss: 7371.19
[INFO 2017-07-28 03:19:20,795 demo.py:65] epoch 13, train loss: 12249.17, average train loss: 18364.42, base loss: 7344.52
[INFO 2017-07-28 03:19:21,105 demo.py:65] epoch 14, train loss: 11890.08, average train loss: 17932.80, base loss: 7355.08
[INFO 2017-07-28 03:19:21,417 demo.py:65] epoch 15, train loss: 11139.24, average train loss: 17508.20, base loss: 7387.50
[INFO 2017-07-28 03:19:21,727 demo.py:65] epoch 16, train loss: 10473.76, average train loss: 17094.41, base loss: 7387.95
[INFO 2017-07-28 03:19:22,038 demo.py:65] epoch 17, train loss: 9834.10, average train loss: 16691.06, base loss: 7403.04
[INFO 2017-07-28 03:19:22,350 demo.py:65] epoch 18, train loss: 9135.96, average train loss: 16293.43, base loss: 7417.15
[INFO 2017-07-28 03:19:22,661 demo.py:65] epoch 19, train loss: 8490.86, average train loss: 15903.30, base loss: 7396.25
[INFO 2017-07-28 03:19:22,974 demo.py:65] epoch 20, train loss: 7806.77, average train loss: 15517.75, base loss: 7368.38
[INFO 2017-07-28 03:19:23,285 demo.py:65] epoch 21, train loss: 7620.43, average train loss: 15158.78, base loss: 7379.29
[INFO 2017-07-28 03:19:23,599 demo.py:65] epoch 22, train loss: 7249.50, average train loss: 14814.90, base loss: 7383.22
[INFO 2017-07-28 03:19:23,908 demo.py:65] epoch 23, train loss: 6473.66, average train loss: 14467.35, base loss: 7348.76
[INFO 2017-07-28 03:19:24,223 demo.py:65] epoch 24, train loss: 6440.70, average train loss: 14146.28, base loss: 7352.99
[INFO 2017-07-28 03:19:24,537 demo.py:65] epoch 25, train loss: 6129.58, average train loss: 13837.95, base loss: 7331.81
[INFO 2017-07-28 03:19:24,850 demo.py:65] epoch 26, train loss: 5898.63, average train loss: 13543.90, base loss: 7333.59
[INFO 2017-07-28 03:19:25,162 demo.py:65] epoch 27, train loss: 5535.12, average train loss: 13257.87, base loss: 7321.10
[INFO 2017-07-28 03:19:25,473 demo.py:65] epoch 28, train loss: 5871.68, average train loss: 13003.17, base loss: 7344.20
[INFO 2017-07-28 03:19:25,786 demo.py:65] epoch 29, train loss: 5244.58, average train loss: 12744.55, base loss: 7353.09
[INFO 2017-07-28 03:19:26,098 demo.py:65] epoch 30, train loss: 5086.71, average train loss: 12497.53, base loss: 7340.56
[INFO 2017-07-28 03:19:26,411 demo.py:65] epoch 31, train loss: 5256.90, average train loss: 12271.26, base loss: 7363.80
[INFO 2017-07-28 03:19:26,721 demo.py:65] epoch 32, train loss: 5026.47, average train loss: 12051.72, base loss: 7370.88
[INFO 2017-07-28 03:19:27,030 demo.py:65] epoch 33, train loss: 4651.56, average train loss: 11834.07, base loss: 7351.68
[INFO 2017-07-28 03:19:27,339 demo.py:65] epoch 34, train loss: 4730.58, average train loss: 11631.11, base loss: 7352.97
[INFO 2017-07-28 03:19:27,650 demo.py:65] epoch 35, train loss: 4680.84, average train loss: 11438.05, base loss: 7350.81
[INFO 2017-07-28 03:19:27,959 demo.py:65] epoch 36, train loss: 4433.23, average train loss: 11248.73, base loss: 7344.65
[INFO 2017-07-28 03:19:28,274 demo.py:65] epoch 37, train loss: 4669.79, average train loss: 11075.60, base loss: 7356.80
[INFO 2017-07-28 03:19:28,590 demo.py:65] epoch 38, train loss: 4398.11, average train loss: 10904.38, base loss: 7340.04
[INFO 2017-07-28 03:19:28,904 demo.py:65] epoch 39, train loss: 4817.41, average train loss: 10752.20, base loss: 7343.91
[INFO 2017-07-28 03:19:29,222 demo.py:65] epoch 40, train loss: 4311.48, average train loss: 10595.11, base loss: 7328.87
[INFO 2017-07-28 03:19:29,538 demo.py:65] epoch 41, train loss: 4180.41, average train loss: 10442.38, base loss: 7321.30
[INFO 2017-07-28 03:19:29,855 demo.py:65] epoch 42, train loss: 4839.72, average train loss: 10312.09, base loss: 7323.77
[INFO 2017-07-28 03:19:30,169 demo.py:65] epoch 43, train loss: 4326.60, average train loss: 10176.05, base loss: 7325.67
[INFO 2017-07-28 03:19:30,482 demo.py:65] epoch 44, train loss: 4544.78, average train loss: 10050.92, base loss: 7330.63
[INFO 2017-07-28 03:19:30,794 demo.py:65] epoch 45, train loss: 4447.36, average train loss: 9929.10, base loss: 7331.78
[INFO 2017-07-28 03:19:31,107 demo.py:65] epoch 46, train loss: 4199.11, average train loss: 9807.18, base loss: 7329.47
[INFO 2017-07-28 03:19:31,417 demo.py:65] epoch 47, train loss: 4205.14, average train loss: 9690.47, base loss: 7332.79
