[INFO 2017-07-28 06:06:05,623 demo.py:151] Namespace(batch_size=64, bg_move=True, bg_noise=0.5, bidirection=False, data='mnist', display=False, fg_noise=0.1, image_size=32, init_model_path='', learning_rate=0.001, method='unsupervised', motion_range=2, motion_type='translation', num_frame=3, num_objects=1, save_dir='./', save_display=False, save_display_dir='./', test=False, test_epoch=10, test_gt=False, test_interval=100, train=True, train_epoch=2000)
[INFO 2017-07-28 06:06:07,940 demo.py:65] epoch 0, train loss: 29553.74, average train loss: 29553.74, base loss: 23302.01
[INFO 2017-07-28 06:06:08,234 demo.py:65] epoch 1, train loss: 27471.91, average train loss: 28512.82, base loss: 23721.44
[INFO 2017-07-28 06:06:08,523 demo.py:65] epoch 2, train loss: 26117.73, average train loss: 27714.46, base loss: 23536.92
[INFO 2017-07-28 06:06:08,811 demo.py:65] epoch 3, train loss: 25255.06, average train loss: 27099.61, base loss: 23944.74
[INFO 2017-07-28 06:06:09,100 demo.py:65] epoch 4, train loss: 23475.12, average train loss: 26374.71, base loss: 24012.35
[INFO 2017-07-28 06:06:09,388 demo.py:65] epoch 5, train loss: 22550.11, average train loss: 25737.28, base loss: 24056.29
[INFO 2017-07-28 06:06:09,676 demo.py:65] epoch 6, train loss: 21122.53, average train loss: 25078.03, base loss: 23905.86
[INFO 2017-07-28 06:06:09,966 demo.py:65] epoch 7, train loss: 21371.45, average train loss: 24614.71, base loss: 23992.83
[INFO 2017-07-28 06:06:10,255 demo.py:65] epoch 8, train loss: 20195.25, average train loss: 24123.65, base loss: 24079.44
[INFO 2017-07-28 06:06:10,545 demo.py:65] epoch 9, train loss: 19439.49, average train loss: 23655.24, base loss: 24204.62
[INFO 2017-07-28 06:06:10,833 demo.py:65] epoch 10, train loss: 19248.27, average train loss: 23254.60, base loss: 24325.14
[INFO 2017-07-28 06:06:11,121 demo.py:65] epoch 11, train loss: 17989.85, average train loss: 22815.87, base loss: 24330.06
[INFO 2017-07-28 06:06:11,410 demo.py:65] epoch 12, train loss: 17222.88, average train loss: 22385.64, base loss: 24345.94
[INFO 2017-07-28 06:06:11,700 demo.py:65] epoch 13, train loss: 16537.51, average train loss: 21967.92, base loss: 24290.06
[INFO 2017-07-28 06:06:11,988 demo.py:65] epoch 14, train loss: 16987.59, average train loss: 21635.90, base loss: 24316.25
[INFO 2017-07-28 06:06:12,277 demo.py:65] epoch 15, train loss: 16661.12, average train loss: 21324.97, base loss: 24325.38
[INFO 2017-07-28 06:06:12,565 demo.py:65] epoch 16, train loss: 16318.85, average train loss: 21030.50, base loss: 24306.85
[INFO 2017-07-28 06:06:12,854 demo.py:65] epoch 17, train loss: 15666.07, average train loss: 20732.47, base loss: 24282.17
[INFO 2017-07-28 06:06:13,144 demo.py:65] epoch 18, train loss: 15878.25, average train loss: 20476.99, base loss: 24317.42
[INFO 2017-07-28 06:06:13,433 demo.py:65] epoch 19, train loss: 15594.16, average train loss: 20232.85, base loss: 24362.94
[INFO 2017-07-28 06:06:13,723 demo.py:65] epoch 20, train loss: 15280.97, average train loss: 19997.04, base loss: 24401.38
[INFO 2017-07-28 06:06:14,012 demo.py:65] epoch 21, train loss: 15165.21, average train loss: 19777.41, base loss: 24420.65
[INFO 2017-07-28 06:06:14,300 demo.py:65] epoch 22, train loss: 14546.37, average train loss: 19549.98, base loss: 24384.85
[INFO 2017-07-28 06:06:14,589 demo.py:65] epoch 23, train loss: 15052.38, average train loss: 19362.58, base loss: 24424.26
[INFO 2017-07-28 06:06:14,878 demo.py:65] epoch 24, train loss: 14720.39, average train loss: 19176.89, base loss: 24454.35
[INFO 2017-07-28 06:06:15,167 demo.py:65] epoch 25, train loss: 14269.22, average train loss: 18988.13, base loss: 24436.86
[INFO 2017-07-28 06:06:15,456 demo.py:65] epoch 26, train loss: 14295.03, average train loss: 18814.31, base loss: 24448.93
[INFO 2017-07-28 06:06:15,746 demo.py:65] epoch 27, train loss: 14386.01, average train loss: 18656.16, base loss: 24507.08
[INFO 2017-07-28 06:06:16,035 demo.py:65] epoch 28, train loss: 13515.08, average train loss: 18478.88, base loss: 24467.45
[INFO 2017-07-28 06:06:16,324 demo.py:65] epoch 29, train loss: 13690.00, average train loss: 18319.25, base loss: 24467.68
[INFO 2017-07-28 06:06:16,612 demo.py:65] epoch 30, train loss: 12915.57, average train loss: 18144.94, base loss: 24476.58
[INFO 2017-07-28 06:06:16,903 demo.py:65] epoch 31, train loss: 13938.36, average train loss: 18013.48, base loss: 24530.40
[INFO 2017-07-28 06:06:17,192 demo.py:65] epoch 32, train loss: 13284.39, average train loss: 17870.18, base loss: 24540.41
[INFO 2017-07-28 06:06:17,482 demo.py:65] epoch 33, train loss: 12939.31, average train loss: 17725.15, base loss: 24552.29
[INFO 2017-07-28 06:06:17,771 demo.py:65] epoch 34, train loss: 13306.88, average train loss: 17598.92, base loss: 24527.33
[INFO 2017-07-28 06:06:18,060 demo.py:65] epoch 35, train loss: 12956.04, average train loss: 17469.95, base loss: 24543.93
[INFO 2017-07-28 06:06:18,349 demo.py:65] epoch 36, train loss: 12751.06, average train loss: 17342.41, base loss: 24526.12
[INFO 2017-07-28 06:06:18,638 demo.py:65] epoch 37, train loss: 11758.25, average train loss: 17195.46, base loss: 24492.93
[INFO 2017-07-28 06:06:18,928 demo.py:65] epoch 38, train loss: 12467.41, average train loss: 17074.23, base loss: 24503.98
[INFO 2017-07-28 06:06:19,217 demo.py:65] epoch 39, train loss: 12865.91, average train loss: 16969.02, base loss: 24532.26
[INFO 2017-07-28 06:06:19,506 demo.py:65] epoch 40, train loss: 12359.33, average train loss: 16856.59, base loss: 24542.82
[INFO 2017-07-28 06:06:19,796 demo.py:65] epoch 41, train loss: 11534.28, average train loss: 16729.87, base loss: 24513.77
[INFO 2017-07-28 06:06:20,085 demo.py:65] epoch 42, train loss: 12268.73, average train loss: 16626.12, base loss: 24504.35
[INFO 2017-07-28 06:06:20,375 demo.py:65] epoch 43, train loss: 11984.78, average train loss: 16520.63, base loss: 24502.71
[INFO 2017-07-28 06:06:20,665 demo.py:65] epoch 44, train loss: 12231.67, average train loss: 16425.32, base loss: 24498.69
[INFO 2017-07-28 06:06:20,953 demo.py:65] epoch 45, train loss: 11207.33, average train loss: 16311.89, base loss: 24489.34
[INFO 2017-07-28 06:06:21,244 demo.py:65] epoch 46, train loss: 11524.82, average train loss: 16210.04, base loss: 24467.60
[INFO 2017-07-28 06:06:21,533 demo.py:65] epoch 47, train loss: 11763.01, average train loss: 16117.39, base loss: 24465.07
[INFO 2017-07-28 06:06:21,821 demo.py:65] epoch 48, train loss: 12031.93, average train loss: 16034.01, base loss: 24469.56
[INFO 2017-07-28 06:06:22,112 demo.py:65] epoch 49, train loss: 10928.74, average train loss: 15931.91, base loss: 24456.73
[INFO 2017-07-28 06:06:22,400 demo.py:65] epoch 50, train loss: 11055.95, average train loss: 15836.30, base loss: 24439.81
[INFO 2017-07-28 06:06:22,690 demo.py:65] epoch 51, train loss: 10565.08, average train loss: 15734.93, base loss: 24418.19
[INFO 2017-07-28 06:06:22,979 demo.py:65] epoch 52, train loss: 10838.48, average train loss: 15642.55, base loss: 24421.04
[INFO 2017-07-28 06:06:23,270 demo.py:65] epoch 53, train loss: 10397.83, average train loss: 15545.42, base loss: 24402.49
[INFO 2017-07-28 06:06:23,559 demo.py:65] epoch 54, train loss: 10335.99, average train loss: 15450.70, base loss: 24391.88
[INFO 2017-07-28 06:06:23,848 demo.py:65] epoch 55, train loss: 10409.79, average train loss: 15360.69, base loss: 24387.08
[INFO 2017-07-28 06:06:24,136 demo.py:65] epoch 56, train loss: 10554.57, average train loss: 15276.37, base loss: 24380.18
[INFO 2017-07-28 06:06:24,425 demo.py:65] epoch 57, train loss: 10261.30, average train loss: 15189.90, base loss: 24362.65
